Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
35.27459690211453,110.47680886258527,29.788921749264517,50.09019547505647,34.13917949654625,25.754368901526284,2.710603490277881,5.3856418456813495,692.2451682858697,Moderate
26.775656899938834,67.72083673414377,30.89671210598522,44.92469189417584,29.715970924946514,3.310816891097933,1.397611414330159,4.586136194487176,726.4080798698421,Moderate
31.20228399864984,78.06261992167055,50.081770835461626,60.0300587326486,28.89433519992783,18.640409095765857,2.6965430421843437,3.9188172309897036,611.1902093217884,Good
32.26319967742968,96.48536331758561,29.800294249937537,59.0047294402782,36.93200385949348,4.326990825783945,2.064107946262046,4.169859024547557,504.8283974787615,Hazardous
35.64440686470483,74.8692658339348,15.374964835269854,30.12071186673094,33.21597114696483,18.990925058989774,2.1949359166586593,3.71615447229859,539.3096638584456,Moderate
38.81168520288932,83.56570530718857,64.89731838404381,86.98924493753556,32.10953373107215,-5.705997446919602,2.101289748346426,4.944465495306055,681.9593517573101,Good
37.796218889086795,66.88275455300553,34.173026646212016,47.05545074469768,30.045159267063955,18.231493795996773,1.9565528658301723,6.1191789497445805,410.2162586966029,Moderate
36.015095504297456,87.72388165692374,24.285413512774376,47.11197410426924,30.722419083249314,8.98779628496977,2.158895530578369,3.810542522449338,505.24264874305504,Moderate
37.167690543365964,98.26915289174713,2.598224070405891,27.536514865889146,61.56287218851314,18.467457687908425,2.5449883415807792,2.7764564490575516,403.1362430668735,Good
38.63916972519675,70.49655929083703,47.91897429154787,52.10056664951982,31.4813717869621,8.554390447532061,2.013674111820391,2.2215949398724373,604.2211528935145,Good
25.93810974858892,85.64181003093435,23.936594472913047,32.53046780361632,28.30020747840418,7.945083109965124,1.73138959568675,4.289310777067868,714.7996992467762,Good
25.118336540599017,95.00855885860088,43.7198784218066,67.19367313124388,29.049367638380133,17.030123008599006,2.264432021729124,5.240388200924425,859.2016167010906,Good
41.71846487512243,105.32878371163909,21.90608537661963,51.6124015681245,36.916885932859905,16.324448067111277,2.2547494603443488,4.941587163282229,719.2555025491155,Good
25.833479022809982,91.3190867010623,36.217374969558406,49.39656141438004,38.15432387092899,4.6700521591757544,2.0326320387133734,3.130059375688825,886.1334957246577,Moderate
42.98523074012422,101.33879477999794,42.81658680030557,68.08496477301864,13.259768972152626,18.31961203409017,1.8861992374661103,6.572268630093011,527.2044509139182,Hazardous
40.56793023211106,119.2216084874517,11.114066073948745,32.180724658019635,43.781575885951334,19.58842044402033,2.507343169558251,5.056932536745313,612.2764959082656,Moderate
34.397133206542904,74.55614320182167,24.698139821558225,54.01858193444531,36.54425609933817,12.56561000262408,2.5704114404479657,5.786251509577946,499.9193115749404,Moderate
46.69787311382101,102.89717717575138,7.65073743377015,32.56732445394299,45.075130650339474,22.65695639614348,2.582454995008992,4.134595035756132,798.3606170434534,Moderate
33.67669191920397,78.29396954904186,34.238115226098294,53.87333509912524,44.415301226418556,9.060039667191452,1.8035260964381532,5.066852036826845,636.5550617643879,Hazardous
31.877301601756578,97.12295236257407,44.892708711476075,68.27024773371568,34.62968849726607,11.708832802166514,1.88994290940055,5.188050970076166,554.1120340490177,Moderate
36.75970701361241,72.24787036170089,69.3001974826345,87.74325944166165,38.197421696965165,10.185771470969016,2.135449768303592,4.530117597600986,652.3816577346804,Good
44.74289146951604,77.29680063929483,35.36793661571553,55.49438133321054,38.92133810805552,0.37267380182446175,2.239745927398368,3.936172447005765,440.96313183056304,Moderate
35.03412228664405,67.25761795238333,21.11606957729213,37.497447525260625,39.44392417596656,14.2575933611196,1.8809119118892887,4.704069394203913,680.8140990399634,Hazardous
38.301313763270876,90.42349517552,22.871557079352876,28.564678476106398,35.937258981454306,14.152753723549978,2.427529407991458,5.527256938949538,700.1429387925601,Moderate
32.62279822223055,95.95032901794924,31.167211260050728,49.10478144114718,45.11185292000488,17.79848315679643,2.4222280861607413,4.938030609777444,782.6636732900538,Moderate
29.355141602090338,77.92034424857155,40.04706262074663,55.36352139137519,39.76304914414022,23.767404508907536,2.348915306310979,3.5029839666648224,687.5554033707813,Moderate
37.10410455332203,71.58761055024416,32.998700094721244,64.90901710252488,34.856795465296074,14.884639451426299,2.5034076786196513,3.6138427205876527,494.7591145076497,Poor
37.50456790794919,116.78608871984275,48.84746364419951,63.995785255172386,36.96812268044944,21.1244925257627,2.2855302876042876,6.2228492146988685,816.9309963733858,Good
32.64867552538534,100.56900547607775,40.899410203610316,51.702683645801145,45.1237838878062,19.425172566899995,2.170082531703108,3.396491152245644,861.8549080807716,Hazardous
31.36322397136705,41.253281832873526,81.06254775489859,89.64020234781871,27.3419521020247,15.732445082387724,2.0332543046879246,6.519193681880112,450.935324442368,Good
35.89383576408931,96.18664904066881,34.15309682257352,55.86354258244097,29.619815212130582,17.145763860057855,2.1444035661042538,4.242405641534045,590.2256686916277,Good
42.147335214611594,100.06911092750798,1.2194931857630706,19.596545509053172,49.43977992232634,9.869129809691438,2.4585438565653854,2.7730924372429646,580.5973120839121,Good
26.657725487179533,79.06580955094577,91.92703857080642,114.72175310011141,34.459207586360705,15.017335508151401,1.1877875483802185,4.900511374642042,416.9115652028231,Moderate
32.99319854091693,86.52186842430584,-11.858100919630907,-5.160239741202517,44.44787777224096,30.86786258147056,2.445747115261918,2.3366332952176823,555.9014756775895,Good
50.80114531722792,109.69030835379863,9.147738726405294,30.152091108724882,37.866290847181375,21.914329093473597,2.1809419370056364,3.3069970592821365,714.1356893313967,Moderate
33.13509961590575,77.66377794653637,16.282241172689677,27.131160149589792,35.740963179705204,24.280289518183142,2.583840310792564,4.451255096257321,767.2658716541724,Moderate
31.987092724381764,54.92507691998884,16.284144091727732,28.574134267044776,41.34672370946649,18.174978784282448,1.9037217661270085,4.068732655882126,667.9268422347652,Poor
45.989188095392166,84.67134873613173,40.161449613617236,63.97647124283664,37.996756895877866,17.5799734662308,1.5074291351973927,5.952758166718345,713.1194045921762,Hazardous
21.768662208485097,53.663192490785804,69.16099135901288,71.30689048740544,47.41414452917974,7.660378845822855,1.6821708811380338,5.608032804128556,561.2097692706324,Moderate
33.86752851931342,82.48636031612702,13.587408907205976,36.39139914243273,29.9724301622686,18.154075397194106,2.1501950072678184,5.1357986355752905,315.32302059880794,Good
40.934293036931,94.89643236821317,28.457010008605657,49.56596367958424,38.029588408498704,5.001508147312881,1.9267456248710404,5.8702016532049495,690.2044501196285,Good
32.13233107507674,64.39604615178735,43.88356708859202,48.53582164655787,24.435272946136546,-1.191514969206164,1.3380458949532494,5.336497528019503,545.8006411128624,Hazardous
38.6655529358471,75.49520223352668,36.26438991677482,50.70307615215158,32.90142652257892,16.0096396766619,2.158813197777161,5.6419572039464025,460.3897592219787,Moderate
33.946956221502106,64.35703342204232,22.022511430218405,32.110258509545204,34.58694158132028,5.122898987170894,1.3983972978628865,6.3889337802105635,715.8840470516294,Hazardous
41.843928960203485,60.88635177051947,27.79275690863154,35.28448620387667,30.730220544578973,9.593793912846667,1.9145907592765594,4.327648318399852,699.9956520888235,Moderate
37.58640310930739,102.42057859354259,50.76911688174105,62.44719246932082,33.05879510219679,23.07298709583142,2.7064086749702216,6.785635077169222,525.5535426373747,Good
35.802398836839245,69.64630902891751,42.35009387644341,60.69631512230346,32.47834856301798,10.935211329930008,2.377012162533333,4.299917054420869,558.0224922940822,Moderate
33.92963387728034,90.14193923956721,24.596213419469407,40.81537594509173,34.08943520217473,16.982955924486788,2.888369492920333,3.40914703242181,546.1262903310145,Moderate
33.0276716240521,75.45844566880481,31.633086303710876,45.78060306536862,11.597225635866595,16.42335832171545,1.6170930077262822,4.073352187558922,386.50081787151817,Moderate
28.589642632677624,77.10368499195026,42.6039542960003,57.41893819941771,24.666640330557783,30.279287953492865,2.552133105304216,4.096370373870429,700.3921052672279,Good
39.17151049561293,84.26122612661692,85.09482831721583,104.67813635759052,27.960299514344605,20.435932517005753,2.3287962816024215,5.391851557560109,622.9217832240904,Moderate
39.049301668403515,101.28496140779191,40.48660582700343,60.88539002968032,38.33235072374168,18.666168954580638,2.011832985280132,4.75111008302691,730.8383293509987,Good
29.063884093353572,91.74803312739235,45.810962425565165,47.019989251053175,46.91403842527639,5.614489201692689,1.6673979999715214,5.950268312054787,512.2808478683298,Hazardous
33.445844827286706,88.15615765551402,64.27697615984886,83.35894447076487,33.52102172272656,11.217559167787536,1.6137450423529425,5.395995718452898,245.80101039976998,Moderate
24.4667715998254,70.88311720802183,52.22302245981211,61.55674839220542,42.43107503411218,19.566161165743324,2.467781674156571,4.945094905437758,483.4353388898142,Good
42.11747031304248,54.184578454890826,44.82158839971689,48.513253164288386,44.8978797451599,15.174819401308774,2.1301271542249944,4.775113905970651,703.7019710678298,Good
34.572224552967576,67.95873807385045,40.78809199398585,49.305096855068385,30.911364580670945,19.44255609985704,1.6426240220175,6.671484292208949,320.6365297640342,Good
29.56505990285479,75.44252387458253,-6.144372560297807,-1.1767074819583883,45.796277461753846,8.062226617206134,2.4711496420969135,4.5654080946012305,465.82344483587605,Moderate
26.622548607498736,63.45183510744587,74.58028710542548,85.48412339567477,24.075302638068806,3.998900276782919,1.2339227139132154,6.2458658631436865,475.4959555495328,Moderate
33.64244902921059,65.80381893697171,28.84270632183589,33.72406326821668,33.11691503330381,16.110433163629096,2.81231151799669,2.377596304988071,927.9602478399142,Good
37.17496647662131,85.61263800614947,13.808646959925834,33.9587355795112,32.442829452815516,22.436417446557883,2.313211096522508,3.541318224507129,338.056294180498,Good
43.50794682455979,70.9001754601488,11.53949801221324,31.746687324604807,43.946837979336195,19.444213812394537,2.3589043261755576,3.019654849146124,739.0320099214183,Moderate
33.04898574176022,86.76012795056864,46.88874372366186,70.57840867859805,35.020292681556406,27.734833517366226,2.352467664097184,5.590126195572219,672.1790388342112,Good
45.408134435049995,82.51374402290891,23.54221778210588,51.345092930552646,27.952087342308236,9.093004381761348,2.5035180803102133,5.584120098586473,720.6428460893449,Good
50.24259371559818,101.91569195162842,34.878165833857906,58.7033701529811,45.854692722716656,32.66922376538883,2.7187756966247276,2.30976214703366,708.7107545573962,Moderate
38.30778303077864,93.62128916083468,33.625425305741565,48.95422553327822,22.36980869463727,11.973451458996536,2.3804607669683335,4.502699207486687,653.2860864313759,Good
37.3612687290709,70.20817382403244,37.47866306420569,59.099738124019765,29.559515390618564,20.394746038554608,2.2994270135646726,6.126199305175815,665.246213706803,Moderate
31.152599854393102,87.8936928625509,58.697996158188474,76.41338314284624,37.20127860662518,10.760149227589556,1.802584285691464,4.990204361521503,920.338221485292,Hazardous
38.687046939659794,72.78257857913616,34.620007844746766,40.03436488081351,26.196083545417338,10.05064157720443,1.7592708386677294,6.020379386074351,702.0748370919533,Good
36.090250673255305,76.51229802036008,51.12096115658157,68.54687531876311,38.46077183357804,-5.024232730654898,2.285015348528746,4.944622462900225,722.2661923481493,Moderate
32.27266504672328,61.61533077234513,70.54739129249941,88.24535225122605,34.08870372047393,-0.844619415026088,1.1404174802181521,3.8822246263272575,303.8464420359892,Moderate
45.47260788562727,104.135387043105,41.90511083519159,65.5253197529401,34.09082964547308,15.678397804074681,2.3107601544335514,4.283711087895243,723.199881932964,Moderate
29.820915177697824,83.03277359636718,22.71532439145676,37.96754892474116,42.7939440046566,8.580608952260253,2.3319016218334574,4.010459274897523,543.0336522805595,Moderate
46.39700995276772,103.28075456580893,20.404288807998988,46.13722020371841,34.73030856362932,23.594632946512043,3.0219515233219196,3.6965614448415094,772.5623448768167,Good
41.090579209331835,75.62913786565804,40.755993907231066,58.475023177086555,37.745627903889925,12.801647532753233,2.0688103439195817,4.559820694264482,693.2690426683513,Moderate
39.40805470981143,90.24440122869711,49.75994409022974,57.88511813354634,37.9725346520094,27.975469933220996,2.2143955270663005,3.3334803479406805,457.3355005357783,Moderate
33.49127533528882,96.84135488204114,60.70529487529614,76.87278801345042,37.582457566803484,16.59406205505877,2.7851395359839137,4.8402963883499,423.8171526856533,Poor
35.48768198800231,70.15118124311644,82.28353204883346,90.96006594434522,20.71667571999152,17.8266967591383,1.4847652629548316,6.131776347624234,622.4460276063471,Hazardous
42.37767400971225,64.9787761935571,50.03785784258577,60.39270670862703,44.01581683245732,12.236640239053381,2.2434751335276806,3.1779285358061378,702.9767145908494,Moderate
29.586137925324895,64.27319132332732,54.088969341278606,66.49372960904452,44.06940249606578,15.212695044377238,1.9840926376126593,4.750405148537428,792.7226724781328,Good
50.10709841787576,89.63487776971509,50.00817443196891,71.14910732195459,42.7105612872749,18.230306664617128,2.1892449875255364,3.342956243074421,630.534352135725,Hazardous
53.671290932000005,91.02432854724609,40.853022134714394,77.62682128668075,48.69595356610732,22.44653701347483,2.7712764879302707,2.756289018904094,712.9642327142309,Hazardous
33.75378521352955,78.01487702147611,12.631767179142589,24.878659738008643,37.67873850793781,21.445828097776193,1.8153200900822049,4.579444811413188,412.4088998841243,Good
32.497189699984155,63.37862903812292,94.84639677529664,111.40740602025991,32.59236863893263,23.569478571390476,2.383050480675305,4.11101225792917,422.5006532832903,Good
33.03845700531679,77.9734263100963,71.06361540861684,89.65151154661747,44.30467200841531,14.700992374938497,2.456806196619045,3.6737512850831413,515.7373997492222,Good
34.686046984882,87.95705662276515,56.60659073550303,75.37033861530003,29.681909764307786,23.02925248701854,2.4848881424720974,4.397413573249714,536.7981597406888,Good
38.600990038637846,117.99675537101183,38.61767684338881,61.75491669031361,46.48302826818199,21.87189839319214,2.6712259974378725,2.1722239687507576,764.0947193108123,Good
38.61431549302109,77.69762913501725,52.0301410430002,62.570939614100375,40.49068778157822,17.959215462295436,1.6843737039714464,4.43021341296976,529.1329116003847,Moderate
21.690480626183664,65.3061995488891,33.82095795639313,37.15725519859582,34.36728025874776,8.119684019453985,1.5845129442543975,3.125498011329481,612.5365383494112,Hazardous
46.09039936051235,81.92349709184107,7.315495778286442,30.71623421976884,47.815535322163925,33.33233618244688,2.554883197576697,4.659167972682761,750.782177841407,Poor
47.24853897652102,76.94533098790771,49.25381226238825,63.607131720089896,29.887427528175934,3.680272104895959,2.0407789895311903,4.296897705228146,606.7936207187569,Moderate
33.71403565129427,69.81450194590715,28.680216374089603,47.87643078736181,45.00405542410917,4.223923500140122,2.2569063460902337,3.6842711984541374,644.5678949817029,Moderate
35.25448972865989,90.88255082316402,68.76954583544975,87.05157422467029,39.75832356150304,17.893452385446928,1.6813391938790887,3.056522813578063,479.5718399389918,Moderate
40.64152480768658,106.71196117175079,24.52734291887814,24.807136067497318,38.29905807960161,26.962747520907243,1.9321247108138881,4.410480324978205,795.7600743092958,Hazardous
47.863872770424265,105.3329763446755,26.735264774907286,57.00855732345751,43.14550099431874,23.021032553357287,2.655036059121503,4.847134314330713,740.2540255658643,Hazardous
38.2219658945448,93.50108647955689,44.74502403382229,55.72013616065965,23.420678456491274,9.273282357704266,1.6567049254533102,6.196199620405139,529.0173664768673,Good
23.079168220810896,67.8239050297243,71.54789136920854,89.86833299369061,34.681434769472034,13.650532136598951,1.6125292005216603,5.944336847268602,460.6851364250282,Moderate
36.183879772114246,98.15681828526334,63.20129836568223,78.51830117793199,40.05169870002239,14.40491039957386,2.066694431454605,2.5615961655341755,493.19612270428934,Moderate
30.137644688529633,67.87385694035318,60.747450320089726,72.80324288531449,24.25979359054559,11.220466154173106,1.7493170330390866,5.988111251927398,393.9393835999043,Moderate
33.171455736575616,71.50545228315832,101.83912514240131,104.8306410285909,30.92682376331663,11.402566299718966,1.2225313541004383,5.555069262372189,458.33025011104655,Moderate
32.904366819523716,103.13575939245459,48.950304641054345,79.43023142350923,22.611956287204432,16.505054964812512,2.145981677011979,3.929266786562793,700.3758931006996,Good
39.27729318153352,80.68159536672566,42.75700789256355,70.53182557808094,44.80242366185535,25.15069915336693,1.7227092067331407,2.836919237265997,658.6944322894815,Moderate
41.85891352364867,92.70674431770561,35.50666508120396,58.98965713469081,36.02993104318813,18.190196802012576,2.364251994047512,2.9598866002198925,726.751209394409,Moderate
32.607964953096506,110.04321084280633,28.666113535151972,50.485705065654024,20.325644275687,32.192829565968935,1.7325874509661974,6.50249205273985,582.0187959602894,Moderate
36.53397187436554,87.12867340089527,44.404987566342555,52.46231118100384,32.94850783244357,19.426753298954146,2.697941597415144,4.43924621720233,762.2289142604839,Poor
44.34589889606977,83.29490827860128,58.55394951373039,83.33089639758508,36.36564892001682,19.782306914261433,3.022639669031315,3.4824152935709094,622.1579157734316,Moderate
32.41022382757231,73.01615024992299,52.22810656288984,72.31498854587579,28.45860656254634,13.04075348116942,2.0679547046695523,4.928931600150811,511.455064772036,Poor
28.521033360844726,94.02032441101329,28.485019708906695,41.98934983431917,36.66059148907015,27.381389018006146,1.0350217956672463,3.0263552862268197,584.7534918141279,Hazardous
36.874662869694994,70.4581935203672,31.236958337672892,48.93561648487701,36.74377630031742,4.666398435484522,1.6474838836580579,4.944571875341618,335.1816771563789,Good
27.319872175619327,104.54397780213125,51.30401704032067,79.51315592240218,36.93145753663915,10.960763870538928,2.387462923462345,3.6272599997279826,621.4722183958892,Hazardous
39.729414480191004,61.311441476074506,31.941006688326148,48.71777710974456,36.09117188822787,2.182771087608786,2.0420960992447243,4.071461015018607,679.4102075796006,Hazardous
38.21097813002389,74.75059647907416,68.30294570419773,90.52522332414216,44.67687458074437,20.807114142188432,1.6080097474565997,3.9419194253673195,555.939041904209,Good
40.82925233068032,89.14530580338119,49.69348673804086,77.07876821299763,37.24787107354902,24.53806807956272,1.8844072246618253,5.87802340561468,662.334684853754,Good
35.79963348763838,90.61782105638237,-10.526967325151595,17.688265469174013,31.04956107758221,25.4949337318776,2.4479901808792723,5.516796458912074,358.2154055726726,Hazardous
19.91048942042027,105.39532276379066,35.05848147568853,61.657664568343705,10.360725666654336,17.441591867237438,2.109020798727594,3.275587050275817,599.8397646346514,Hazardous
34.88409243452959,85.54570484072592,62.360562605925146,77.45990739601407,38.94983237094286,12.137443412187238,2.0452310926952397,5.230930187168973,638.2039151393516,Good
42.03905860164653,81.46563562182973,9.058088514699458,17.979832888121763,44.57978133722017,29.96769157381136,2.801286473548603,5.218300545550013,530.7559697464854,Poor
31.951156444794123,89.0594235487728,31.898815262701007,45.69956176321608,28.646039072416134,8.162486269330458,1.3973778305985785,5.895926804216455,556.1563438789025,Hazardous
40.67869176348587,99.7957566137284,23.363397815952265,43.494970291903236,50.26275780122354,26.705845420287137,2.5934961382167945,4.116989969216057,631.5348837499731,Moderate
37.72106380522643,71.83128180149929,48.071046064367565,58.77454088981554,23.11877996861086,12.355345551494125,2.633404251457615,5.723611898542085,617.9847778845271,Moderate
38.26652526496254,107.72975117741021,45.14212277797371,57.639411427191675,38.240620339908816,24.090310733350236,2.0442417807419844,2.155366684858662,665.4846969421371,Hazardous
38.74288377996472,79.9887177262229,45.777969397819675,78.53389779822271,35.26347617258961,15.670536245298123,2.0111727260756713,3.7053100920570374,596.628877446307,Moderate
27.83583486554744,118.97258077712176,11.725284204217338,33.287920250003324,42.87010427367369,11.5912313551793,2.783212520969177,5.013213678976673,515.7068120489156,Poor
34.41837851509771,72.08599023195185,51.975865788798956,57.9273654593222,20.816669139385784,7.358809418371827,1.2612136740143347,5.41860223899218,533.3207957492763,Moderate
35.28257646527097,101.81214811298693,12.329430096396456,37.8977959308752,29.47549926915879,4.768056971891287,2.4457779723026167,6.1202216105247516,500.1462828934057,Hazardous
31.719520770454434,85.84118191125305,36.743920443029594,41.18982801901861,37.310883522979914,12.081754745819788,1.6930371324592732,4.559180951942016,588.1564257553395,Moderate
26.370904641299916,88.76471843075859,18.03988284475849,40.59420076601181,42.47144094756464,17.599287908979914,1.765506705539793,4.9835361556484905,663.7777420719377,Good
42.01687399236644,88.63624956005614,75.36382719886188,102.35131813080228,36.12302361472996,23.075178575376903,2.087323735664711,3.7436839169290765,601.8102068925815,Moderate
32.360207682030286,95.00187784160822,-2.9572807752437207,14.251646516353265,19.312219833648015,20.963442698503286,2.4380201689109615,2.101580775189924,769.9739704290904,Moderate
30.576598628225508,88.57285838873946,49.32911871939903,71.3665509301614,32.022496251052935,12.098234081452036,2.004648781640567,5.655021956263648,543.0743874085556,Moderate
39.25140736961143,71.78017513681209,23.748721250820882,39.98936531943998,36.84360200134422,12.009076444201122,2.553058129868522,3.7017689001191014,595.3023699320729,Poor
41.81626214174391,86.63922759395552,73.18685820289608,88.73402812057412,24.927961687511296,14.098177233005604,1.9013079017195615,5.398617836100987,633.8463761373249,Good
36.29828440621625,84.6514597980718,52.174029018848714,60.92193482006169,29.095408768551994,18.264738508013092,1.9404091495858884,4.494037133488458,839.6416797314447,Moderate
37.787213650500775,67.49302760336096,78.63736394602539,94.45995178570026,44.37253462651519,15.972621528672565,1.9802036401854255,4.791127339212387,666.1637174918804,Good
36.7664917197971,83.04499947706073,45.09331683299308,43.96770655432952,44.22111030576597,18.832942214061717,2.5536942751162366,5.418551901278008,540.5060883856702,Moderate
37.56378929548247,75.40097466798582,30.488560731141554,23.625405553537433,23.460352841345383,6.098010335894238,2.026846061534915,5.61554163724788,372.2295404780985,Moderate
34.06121174173063,88.60049868289843,26.471805452514566,50.052000773101085,35.04051143935699,27.391711538885797,2.2318394260907786,5.509282916990388,558.7159769341263,Moderate
36.87689663836635,82.78435907768537,35.34164232375833,39.42894195898073,26.97854113343342,19.95728540089556,2.7026156591376767,5.756986623505815,523.2095316782442,Moderate
25.713208344784064,89.6935763597894,46.41096580369042,74.37555165595975,31.3261185495784,10.141277949033809,1.8088795026669051,6.106079388519177,316.4239367004737,Good
33.10230865364852,90.39434569818205,49.56663048828984,64.80740523022301,48.285413474698686,22.249818298268305,2.1457180523685637,3.4288074070010586,793.8138534938928,Hazardous
30.230937593199368,77.79114745880761,69.69857434189247,75.90850129753798,14.658860818641156,6.208479453323252,1.9824864340900865,6.131351890356844,474.57542594868573,Good
36.953567064959834,92.468919211381,71.80090103853016,90.16329869115285,27.29810818900504,12.939630672826972,2.629673859474476,4.743357477402608,695.7142982401597,Poor
28.26076691741835,103.33885475092359,66.45331711997096,94.16001569110355,34.43451272496923,8.274163392894977,1.7866914512273335,5.033794861529409,495.9334329670537,Good
43.814008112603084,82.2691865685145,57.678803911557345,67.44819923152932,30.989029415451892,11.336100768856483,1.435698542310262,2.5804809796126245,720.5020659720811,Moderate
32.79728679671953,84.96815110482929,35.65712593968321,51.653355053482315,40.220790091787606,15.331197168937502,2.2257392455344007,3.8811463592337097,766.0154115894275,Good
28.917221933399254,72.16573170020465,75.45718195086897,86.05429718641403,38.02284946431241,8.375967003450995,1.3284423679024655,4.5925665038826615,617.1567351366757,Poor
41.878631281222376,87.51318092254213,42.25876047410958,67.4135065889067,50.52742120061737,16.67342551808553,2.3432014706282094,1.4248393470827532,542.5780329539526,Good
40.7637799588005,104.76668489499708,33.223490952064076,48.1838979022289,50.489084503262426,27.196293035644683,2.3278426003360275,3.6450031192392176,873.4439596048135,Hazardous
46.11750028593129,99.88874644211343,47.15621485533536,66.4590408104829,41.677048222259714,12.705863559398116,2.7857327426054166,4.493784459548294,610.247355020018,Moderate
36.41211285151536,75.91995433049819,29.315065862216102,42.9711675562294,36.577771481628794,10.759969174311319,2.0686931829612516,3.5562594790638054,748.8085818891741,Poor
31.789119072507233,89.14998636246277,57.513751152632054,67.80849337414702,17.767486741617404,3.347035648685468,1.2236244240917638,4.276323658629075,680.7061821910005,Moderate
14.033555539599408,68.42977848204514,69.48528076743719,87.9183712835589,40.696702121659186,1.2979378272777122,1.7541063350053048,4.512978847532954,350.40241731599156,Good
29.729864291045,75.84897277969833,35.68468560809703,51.12051281732754,25.554722533106624,13.253787002300408,2.1002773644434862,4.0406773978212955,551.5966516002646,Hazardous
35.274131748161004,76.98811252239959,31.527759706439923,48.01403346380634,19.060426506098192,3.8953075802694537,1.5873456488050601,4.095523060768604,420.8134655030817,Good
46.945737450351224,98.04780273600146,53.78444039215304,90.12987171758839,41.63841705188262,23.073474738174113,2.451842648390201,2.6779197880522227,835.2461360124219,Moderate
30.5130057475186,86.2237892608081,48.83853334022025,48.85673938410665,18.40899852455005,10.065174371571441,1.540635434833803,6.107382815320731,383.87328949272205,Hazardous
37.74099712448812,48.67054077166598,25.702583054884805,32.59053636894329,31.029381809028507,18.3911410395119,2.3248368944512823,5.230251468460237,244.7404951663697,Moderate
27.83535850953459,77.10300684370678,35.97966562822569,44.55645881054849,40.38104034681291,9.503467444940156,2.001493203948607,5.333112767162033,691.4616711202016,Moderate
39.47994301775744,64.43930763129511,52.65362744247663,52.97193138933925,44.700562471153845,16.93745264488593,2.30816684956181,4.434807411972522,729.8540928572021,Good
32.553882933104404,71.81325774910079,65.54051374622992,73.44188618908115,26.710748083865486,16.392790768902728,1.7964475738540315,3.919598846211554,725.8881261900374,Good
38.94382000489227,92.96293280829723,17.82573625846637,31.320397455355717,34.97394861578892,6.710156895278265,1.7430431901183367,5.739382354814989,468.8590342156853,Good
27.070869159921877,73.33784709347704,39.21800800176368,52.0653011184386,34.80769613677546,6.893863221251468,1.702267581390413,5.822585532775673,581.18199409673,Moderate
39.13240224158639,111.08731600799004,-23.58612145262589,-6.191599885815599,29.420400127694297,4.823958390265708,2.64378344881332,2.2674763078040545,724.2226688236867,Moderate
48.17481605298244,86.21585661943517,22.07271461103931,50.47889526623904,39.66716433678178,13.333655455578558,2.109845788059305,3.9497973424634605,737.0969903241353,Hazardous
36.32215098868298,56.554800556228415,31.569750192448275,50.04825832715315,34.1780665140192,16.834465962933457,1.9221197423742455,1.3984378906594728,577.4491766580461,Moderate
