Temperature,Humidity,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
48.079704586219606,91.52331750567066,8.537404039775858,34.85906447001486,24.456363875906924,2.0631249610421,3.3878730227625686,794.8997316210082,Hazardous
32.724486318591474,89.31564505518185,57.09326449753152,26.07655560087986,18.622176368929296,1.4791445939343086,4.90506256854915,566.9592590870184,Hazardous
37.03593330917702,88.48352639638783,24.6799286503325,30.412150212028664,20.994936175978445,2.6831061424344886,4.317025991462872,451.23796948654217,Hazardous
38.23465922809697,89.95602235779455,58.437126912161716,38.800097097816284,17.969169019149575,2.045808706308475,4.862438494922603,691.4284282314683,Moderate
21.20720696890686,75.13879181762894,51.0455544810074,38.34944553983404,28.92731296070341,2.2609819240604736,4.23441635061179,615.548765530099,Moderate
27.832608680203194,71.41042943877078,31.413846268786365,13.84997994818655,-6.293598916241109,0.926556133973351,8.1734531767712,433.44405367036575,Good
41.950498054156895,61.80030695317523,67.31902506049786,31.013500812098385,23.730408584672038,2.176998324956534,5.05248719860262,727.9922527951642,Good
25.94198229599576,79.2340877111142,10.773844354460692,25.930480563055525,4.213180056943476,1.8784933160068942,3.6819062892708896,446.49698005375956,Good
41.29969733118567,101.26588164656232,16.688331236443748,41.26344454089843,19.47442204694886,2.459809876463351,4.7145909006988465,673.3981107000259,Moderate
35.47393351479044,88.46654770648254,49.056383807390915,25.492005206750974,13.620547571129096,2.027537489664921,5.8984351043218535,584.6934010473755,Moderate
30.171580677896497,93.45136976630519,28.520015430168144,33.366421587130546,11.326191509231737,1.8481021097949446,6.58552483921239,785.1700387238773,Good
43.841248178296055,95.29901126754604,28.56740388416942,48.017966514204915,23.54573502147921,2.476953865464325,4.967695623512764,531.6366389641248,Hazardous
33.33868720024461,94.03646682887344,44.74129568231728,41.459589170150494,18.217251239905487,2.4822459422357426,5.266417274021574,571.1428325055653,Moderate
25.707606205009473,107.9390869109222,37.99557857601879,36.67002459574161,5.241991380400562,2.042152224497406,5.514588124410934,591.4675539420682,Poor
38.570881782457484,66.67701300558153,45.22502220036675,36.585092803965544,15.772690358065375,1.8631206054667406,5.1543054745562324,553.207252194704,Moderate
28.306422420880732,55.04707585096223,45.37023860835005,37.130504083597124,15.011872821741264,2.3804044641551836,4.8111802125447305,636.5107666940696,Moderate
35.83624443355586,112.96889768418411,54.868786897587654,35.51073105750554,30.774970799573115,2.5900669894619908,3.8825144071630397,849.527747575949,Hazardous
29.90778252700383,60.55057538102013,41.6721658069369,14.801324412671493,21.932010516078726,1.7788496561766092,5.857259158123208,635.7595826078405,Hazardous
36.66837977621279,78.11725154582437,23.415917373230094,36.45826219733965,-0.30226061707945817,2.2380128429062167,5.418360375461465,593.2379803306211,Moderate
34.013766571776465,70.3709988250581,50.42730359537816,39.117817466241455,17.673933781027934,1.9477551375759636,5.660035760258527,538.7437564143133,Good
41.12654461949606,86.88039621963989,79.1608723879659,34.28354508643575,15.037365583913601,2.1566221816682614,2.4596074549128897,609.6998437429495,Poor
25.731665514643883,84.48259147322648,35.38126205070632,39.71286292831268,26.010381087913107,2.3836807653096495,5.2923849376385945,754.393131189418,Good
23.665830374984257,56.18677061303956,53.58954847207866,25.912789370431785,2.5029617786811142,1.123806587358915,5.690312603346026,495.3679582242873,Good
37.91637975779368,61.498475105150945,39.541471279430915,22.828536209867785,-1.9469975099025714,1.4944452382871656,4.618571281101557,449.66880327102774,Moderate
46.00653919993711,100.65541174272411,1.1593998349776484,44.44157506693199,15.446669905048086,2.8195262539751624,3.380271568969328,662.49436256185,Moderate
34.673851582125465,73.34377146196086,7.0989836480248165,42.93839509887441,28.971054233668802,2.3818930726599916,4.239934642890949,705.2972951490415,Hazardous
42.57677748523004,97.22673141194673,71.74952314914755,53.47201289692586,29.698673798903485,2.737492445776173,3.9350765093324087,878.9984190747309,Good
24.20353935633078,61.446279400306835,48.226659284480334,23.474552585210894,2.092558233305276,1.1354472289773834,6.868928614476518,415.98360560271357,Moderate
33.66071236175895,87.67367268736623,51.894700724597676,31.143524738636188,19.467987324041957,1.1500346696754635,4.179551764828216,769.1035831091624,Good
28.03778350342178,70.51853318444343,16.129912269341318,18.851030759599485,20.063436914888076,1.1891494094242727,4.4466212003770025,441.8317462919607,Moderate
39.73146241082122,82.12869509902049,48.51719122882085,28.612837080165562,4.073132291872814,1.3425607544423428,4.7378883387222395,545.6393097721785,Moderate
39.19712295010791,73.4881552723341,53.059505941963494,31.20848861440733,18.647241264039806,1.710494749355899,4.103293110250751,726.4991698979634,Good
34.39162217161441,81.82617859642575,59.84483764841163,32.983303529118295,14.08070459720308,1.5973897439615834,4.254104867567268,420.53464425171813,Hazardous
32.14771877319291,93.48821723702545,35.66106568527503,26.906567507622295,27.04956791254544,1.4743629687372144,3.2669208513684023,885.3514000151581,Moderate
31.551503305492357,81.18452267946552,53.296613813357986,29.704000171412805,14.520870093034567,1.9758541263982454,4.626794358687637,700.8151290404296,Moderate
43.14225917503382,95.57906462786772,42.4112871217091,24.159627335755047,16.785973423062085,2.034981371558568,4.942236663869895,584.0594281239116,Hazardous
34.301990343776765,90.63817724850063,32.02852116321123,36.603667024524334,13.300701601603542,2.1694071808022923,6.368930704699062,503.32499537449746,Hazardous
29.740086772001163,65.60653134519923,74.79529623539088,39.00206256699741,8.662887308290795,1.2605523776995449,6.518032144384922,660.9722382898635,Hazardous
41.38135038556431,85.81523246979553,37.24962066414824,39.63586328268724,18.61157445912407,2.0122910126329643,5.851972861639256,545.807017671817,Moderate
33.11283326328749,86.06660719513825,56.99749597575204,24.13964261130036,26.428806928231488,2.336533858491807,4.010164018166399,919.8785653251606,Moderate
33.13973971162343,90.814098888335,70.71568788769429,49.95913026273211,15.886005292062393,2.6847146554120513,4.354920403028969,611.8060664840445,Moderate
31.04638086178779,75.58165446761164,31.118747543738383,45.44859064967831,6.165597552496859,2.4057616336059935,3.072705721998126,743.4830255157336,Good
27.684582290240726,79.4398083623088,51.36145172239161,23.968334130370156,20.155964141766407,1.8170726874328609,6.6470886551512045,554.3642668641929,Hazardous
34.00644054278663,66.11951238259492,57.95242342679933,37.99934690981553,10.209282302810218,1.9965687434122112,6.204487052079525,669.0342607784626,Good
38.92891596536051,87.71898254894914,49.45388279669237,22.211071080742947,11.479188400951413,1.7632830284486616,4.494982351259949,580.9383716862112,Moderate
39.87118311904687,75.96245345936339,43.06212551743165,35.079359715339095,15.025271651850986,1.859758615181121,5.100030248919125,517.3078949452884,Hazardous
39.41512474660537,72.2014407896705,46.90603391265839,27.842839283029168,15.5479336781817,2.3071982575558883,4.52850151984783,424.25853623383574,Moderate
28.10221835301558,59.8364301577173,59.22897671865658,24.021896899158005,17.801365893754017,1.4895197706421592,4.103461009212838,611.2206304155101,Moderate
17.96628494716392,52.773418476295745,53.231168110223216,33.09522918183443,6.055631578034923,1.344301325403339,6.197227287731471,472.12253649953743,Hazardous
36.220169903137226,101.47729821583431,43.7221678143744,33.651157828586676,26.135427861248335,2.789516506563583,4.869957398744385,636.2817803512767,Moderate
30.888234238788023,68.14710658151412,31.953436109691026,23.15924566969465,10.979754400665625,1.7823782346884993,4.80405211536068,632.4434759153106,Moderate
37.55601441993717,95.9894387640955,20.89017832849439,37.76491392245547,1.235955657084972,1.8188340572065127,3.609556671203978,637.6986224072858,Hazardous
24.9137415286231,72.08638867630158,42.03587915043752,21.87835836850299,10.823838539843605,1.6861502453071238,7.094847509832392,599.2574136873568,Hazardous
28.805399779599195,82.93183367510687,51.16156167690986,29.436353613672306,-2.414062878384513,1.7978114280820887,3.34169296475945,537.3643532470751,Poor
31.21759495855462,99.34999234236756,62.74599539068729,26.899485145447777,20.47936153446425,1.7863175733419576,4.729397204567362,703.7780631848556,Good
48.887081851236246,68.15468992442722,63.80490573232155,29.338913572152293,8.023924772784813,2.157285787470615,2.540176278685067,599.644181583188,Good
30.712893345807966,60.27348093274421,61.908064012699214,32.052650579253395,13.536341064429713,2.1794227995440814,3.514702664114659,599.7584647949009,Good
27.127868061628675,70.48368431071044,48.56753106799912,36.085219825710794,4.896612499633845,1.8172091325035427,5.654155212246031,447.40442123909827,Moderate
39.69165383003289,83.5116655573871,33.73242657654475,27.720377333132667,7.618616235280374,2.183100871378568,2.370457810559004,715.568178708575,Good
35.09072302493797,68.40410944493765,38.969433940589866,36.3206531842959,15.297838168139052,2.3650845254475894,3.9504870897635564,751.1809234770997,Hazardous
42.70249755777178,81.69832792608186,44.41832785606034,35.53076806360356,15.743042753734692,2.4891029769273185,5.744600433032714,472.4971774234539,Moderate
47.096690406445724,76.41458045268452,64.73133632814003,31.930082234022937,16.337217276603614,1.7217529834893615,6.630046374792926,777.7967401877083,Poor
27.30515876245903,78.30144855067805,29.03377518968554,36.00963393857689,16.53191043812744,1.5322818839324197,4.355688385470635,616.7525486325147,Good
43.69062893050026,67.90123570090353,27.04880609307212,23.49371696965563,11.867312775691508,1.7361684356009224,5.050872839576761,428.72330875541644,Good
29.54491976676098,83.50888576700629,43.49466090616687,34.38752219534479,14.525674750652655,2.249869257333931,3.8404655947040984,841.1410106526652,Hazardous
33.60375871297399,62.090699356259705,52.49589703447633,33.07878921877657,9.879005034988651,1.8701762343080646,3.336091742278084,694.3052859038933,Good
42.779750873018,101.76678237750126,37.249616755378085,40.8038644284599,8.847118089416977,2.4929332610695383,4.689815328079595,549.9877797600526,Hazardous
38.57777009204085,102.2154822259161,42.144450852648575,16.38204424412502,26.459248928363586,2.1080655410611486,4.6284677151853035,496.21545217071605,Poor
39.48409668223886,97.27224912469283,76.83976525045864,40.77208289108343,20.586921238654355,2.1422676728820442,4.150602631360634,604.6674699167178,Good
31.487292791781968,78.69461921764328,32.513902540242114,19.637277897943754,23.661719889206136,2.345689169806236,4.3778610757560505,460.4010126015864,Moderate
42.058063232340295,65.66546370486182,35.58827266237895,40.41578314371381,14.666860697987403,2.4604364082622348,3.548723294419836,635.9522969470088,Moderate
34.44984307481458,69.36966348108136,74.72473643315413,32.18665520941595,6.221643763976332,2.3941674881683563,5.352519141651786,428.15348861744195,Good
26.542159828898345,77.88355019581209,47.29515553396522,21.73655517934033,4.984855752502649,1.6647605119720121,6.302966967722746,498.69236817823526,Moderate
44.850977141640854,68.95588782513263,48.759732285829955,39.21100105601998,3.5864590447122975,2.330517952040746,5.076324129271995,656.8341211909176,Moderate
36.03663427451191,71.06132088444194,56.626795449963666,27.01924986296949,25.60658920674667,1.6519523721462228,6.334419931396288,746.8312412669773,Hazardous
41.977892746208816,70.88377806844639,64.99785522599109,39.38289499079794,8.54961990489807,1.9029630457504,3.7242419792675383,508.0984911081003,Hazardous
34.042182985139476,46.91105431375206,45.1403897886264,23.75152905604565,19.5061230795827,1.9452521232857443,4.758913978342534,599.5654073602564,Moderate
33.26584285327059,71.66870253793773,40.226740986923176,39.31249835348912,21.387122190855614,2.502830957438227,6.895811673534502,661.447039535458,Poor
30.31108100101585,80.60658395453594,48.23341536542024,13.230336547736453,18.258315967458962,1.3566368395966297,5.659811452508343,517.1929579746036,Poor
38.097620421327505,91.79506805047825,51.19818134313683,41.213706627380645,13.925649423641104,1.543092953367643,5.381965882351424,498.07001553201366,Hazardous
30.076791320871365,80.29773634822749,69.37369978808184,20.216566506752997,2.593041142923033,1.6588762737382026,5.048767527571468,643.3618337906404,Hazardous
30.11942416184255,76.74527374602674,43.4062970981765,27.716533698001633,8.308992110386681,1.9426493376760325,5.147918482206144,518.5198592411458,Moderate
34.05219431800781,89.46926324973748,71.9780660006653,28.489554307851147,11.396378115023458,2.044627427992272,7.987375675959873,385.65253177891776,Moderate
31.134302196537302,61.93518707535112,49.66690429287816,27.48348700621818,5.520907592527567,1.1644956972885323,4.27921576868459,264.83702207216334,Good
37.582926050364705,69.86229982536679,54.36801743642002,31.975341818605074,13.628767512595326,2.8084365200647508,4.038933643234075,611.7919553345492,Hazardous
36.405062812648275,60.36735607767914,36.798118952046295,41.196537649504066,7.988973029431332,2.6116677288223342,5.220710870510002,559.668511725002,Good
30.491011233655886,72.80984865828061,54.887941414802015,28.471005718405067,16.742233621931288,2.3766640840243993,4.188458288054412,571.0626808972429,Moderate
44.20144188837374,85.83860291123943,68.34523589837671,36.124591054065874,11.29022899334552,1.919825208186334,3.1552799561183855,560.9638285234129,Poor
35.86356697294457,80.90980264746526,8.23940342422025,31.85410235808785,14.487830601408202,2.585842928409062,5.236432274492024,541.4682280160457,Moderate
33.70619100987291,97.6779998242512,80.1621010049692,35.56980556370411,31.985644457482326,1.861681454842261,2.417150804279709,552.1230595137189,Hazardous
17.2908813625571,72.67809209513108,-17.63981238476118,28.9387839971494,11.742447338835774,2.1613648030813506,2.7296258093615755,674.8272791405157,Good
29.89935996050327,59.72306512147418,58.24460853205264,32.223592872855576,5.1731431673218005,1.7248597212110932,5.273454457379428,561.4246083272023,Hazardous
32.47917501799402,99.25855667957325,3.960194499689951,35.023310872000366,20.5978865416631,2.268724390907963,3.0846770363581912,646.6091071737676,Good
24.185428860530543,68.98274475622222,22.198092658540872,22.377187968209796,18.490199917230832,1.9208990226795664,6.337463762255465,592.5978980842262,Moderate
32.10096251399284,79.0441342984061,24.355903419295746,21.945577627043548,21.391418172946388,1.8985871438965447,4.530144082106252,671.3734914083705,Good
37.741170180572915,86.12935459035495,52.30312636249499,34.4932596442987,6.811436496891908,1.9890664955644675,4.604072624496219,629.2783448691135,Hazardous
30.61326662629151,81.34417298807833,-0.9123123364927572,35.99626544141937,22.789611234385703,2.063296560945209,3.5595541276965665,807.3825547483848,Moderate
37.941080127611166,94.00007166721716,51.58666573850929,31.141665242569076,10.530261093014825,1.7460766509050933,4.259359155366095,890.7021029004553,Moderate
31.82162553255148,78.75812068286447,42.43015043665652,30.346134714952754,9.265907782053707,2.099157740864714,2.715377394758395,535.8008662127729,Moderate
31.289432063915076,61.2259256901338,45.899410774637,26.55302201431232,24.140596283032167,2.708033929710324,4.4887382147820265,889.6643094906015,Good
35.42925528107674,85.71335413675146,17.07360973079543,36.559243521568334,4.232089105572177,1.7731541185242925,6.202184674183446,582.0816103863791,Poor
38.29944379791281,90.25283322083129,63.88079912762859,30.815606023856585,19.91241453518678,1.2551365873181994,4.9807967521958565,538.566469558218,Moderate
34.5769883026848,49.371507819318154,43.84177051145309,21.127097158215477,14.573912852362673,1.7801528427183797,5.3570680268765525,467.7185720922654,Good
34.76223903317492,82.61541926264752,36.12575234597573,29.132006633543018,17.577355824963124,1.518674800250138,4.293011205072376,386.9944136708569,Moderate
24.47077212464771,84.21331339428137,61.79462544420314,30.99714241454911,5.532598239359212,2.420697127387239,4.472329764789398,482.8201963442809,Hazardous
34.4279744084723,79.2887319610223,66.04629373406232,33.4542698963388,16.25289874063528,1.7055188142287059,6.232810908249139,623.9707430004961,Good
43.46549644533846,125.5605355393397,80.37807970631398,35.09746683543787,21.718914311358244,2.3589073306637607,2.9702114402354827,776.367198170128,Hazardous
38.92035145482943,74.52897808791785,55.05909219104634,33.53237730505131,15.464297879537735,1.7364024033977257,3.871210454373644,572.0470460832565,Good
37.77585407678953,81.10388955729509,51.10018048055544,29.35398967079534,19.305904739263298,2.2884400607173356,4.138125510837166,491.1918411994366,Moderate
41.65252975542124,65.7232110915613,25.414368767945827,42.21875179736971,11.603870525204394,1.8020920084702508,4.9002691885888705,571.7825860834074,Moderate
37.28303408091501,80.05997571062439,44.9345662563793,35.62574220523003,19.252719984278883,2.247337491850245,6.181275721664848,717.1634219849891,Moderate
31.215996711669188,93.2252128254764,68.56052860174563,42.453344080284154,21.163213769837824,2.2029090538552367,2.5689588637143173,778.4189227287504,Moderate
32.64964748452959,86.09329667482753,38.48871271391582,29.228736967987242,16.093517662964878,1.982898142944617,4.903061496513628,599.7689073601482,Moderate
46.68937400464022,88.20096767787524,28.65613525601142,20.42869861972819,6.683857252063991,1.3989608159726834,5.576497166421703,642.3291479865459,Poor
38.73502053553203,69.6059732056335,-3.649080942554619,41.33578885027926,31.03020619631033,2.191094408763333,3.916224923583812,534.014716353958,Poor
39.88355674221863,85.31257373583644,25.518314335937454,43.93732916832166,21.33837118534052,2.85940057431187,3.6294018510732773,674.0539491474754,Moderate
35.19712882837769,91.52050620057454,64.38703240405887,26.609976504875792,20.75230588864407,1.5019881145811946,6.764497505263758,669.7731993034668,Hazardous
24.99492886273544,68.14347402318411,56.57201897292282,19.069125818561687,8.253894917642727,1.8076157577589615,5.884883575397633,709.9713011484413,Good
25.69686154880822,54.746747688436486,90.11535340258357,23.279069369444343,7.263279673862325,1.381527987261291,6.6158500019514745,490.780690229845,Good
41.42574006901592,57.53876088697578,49.084329513479574,29.64141938793093,16.72588178825054,1.4493049606135544,6.155867802657227,553.1927793493603,Moderate
21.610244206859935,73.49190850528723,66.19124871683732,28.90472300978491,12.28520276324867,1.9872972172060317,5.958988032292021,558.8904802175485,Hazardous
40.84075619078677,100.39112345734398,61.99729217767235,47.56870329798467,14.525746153582297,2.565066618741997,1.3449107091180377,730.116642158957,Poor
36.80714698350742,85.02171468187527,66.70240051848742,44.10045510619888,13.536258025833419,2.393833022459578,2.8479213304616815,673.4714191709822,Moderate
31.409375880797548,102.8385107199338,57.679652455911395,42.51830537316644,22.09650073877334,1.9662833142119993,5.086863045171986,364.6473590449679,Moderate
40.10086731320108,78.64559978350565,49.4088915275219,31.897835850507867,9.219883423133709,1.8105501254353928,3.273997664808907,567.5677120979058,Moderate
34.17884702243429,61.86253776205343,25.47666570190015,39.1751772534199,8.805731822716405,2.1394501758205324,5.245255065930447,566.2042328946643,Moderate
43.1267024653324,77.25394199623243,73.88850210269018,33.51313402890488,14.292515762777347,2.1577863826073167,1.5833476965967712,717.7697404053582,Moderate
30.575176669444325,61.02933365678357,74.82735842669885,30.863003133757545,21.640459127122043,1.762198787132486,6.314381257535069,522.4061989983859,Good
29.602790595275852,79.64476297980423,63.49327622066213,41.4416405461572,21.6907770306829,1.7090409465949767,4.282298942398932,647.7666039109449,Hazardous
29.825496502978194,71.68662210651587,43.28426318701021,21.10526769103399,12.114423734512853,1.5793950237910033,5.181199672573694,570.9813276750276,Hazardous
39.03691692807524,80.7855769338091,63.68228187675726,44.331007983507575,22.07972512657904,2.293307937792713,3.1506339847786053,523.8559340171004,Moderate
32.00970639787084,91.78227334258544,55.423950012093925,29.429928942704834,31.834750547267863,2.1625700796239133,3.928712965130628,976.0751093187446,Moderate
36.23002116814454,47.70619698082893,71.32169958006091,35.09909820367636,-3.7041923569447643,1.9607116443606798,5.3521629700061455,580.6981072184274,Good
37.96626149029893,92.32697083414335,63.80652469961073,36.94062860136215,19.31041474862419,2.1976321070236837,2.7407074802939597,671.6779133075299,Poor
39.48820105520862,108.39656729877652,43.420966535875166,33.302109818023254,21.21627207481741,2.6703027161868187,3.4485009812041794,533.3797516837984,Hazardous
46.99397568673535,77.97697387697619,23.15786373227906,46.68297713693178,10.843544537558985,2.3029647138488154,2.673286251420927,698.0321173610796,Moderate
28.72419771059171,82.06259541144951,24.513808594893288,31.999015503232087,-2.4178142158134985,1.6477654977909073,5.8827523724722806,330.3142229527533,Moderate
38.554236305551,75.3743068664236,-8.118915622801453,33.4516148258974,25.893591892033193,2.061792711062356,3.108773112239584,384.74360332249734,Moderate
25.031176191956302,68.16455500620413,33.55802681001209,18.666392436996837,8.553629223532727,1.742527240410139,4.481650847999298,554.6413133615433,Moderate
33.24752103950466,94.61366930198348,44.834730933311185,29.097301950315384,16.304177555855787,2.268913574476205,5.454796486997919,587.1973650506854,Good
32.99662425493963,76.41038238805413,29.867086166033243,10.243556678930378,8.01877522935805,1.7154747162422932,6.066309191694755,553.1908037231053,Hazardous
28.879906300100867,96.98173360716268,29.809423248599014,40.90906896762999,12.538074221597864,2.1589590703235206,6.033143401977351,517.987577312157,Hazardous
25.343527781981358,80.28603018829337,9.187229732164624,32.14848786000276,13.147383016964636,2.011828094527443,3.819331683531323,666.1305238965624,Moderate
40.450998257251996,78.72966069627854,34.50794683309761,43.019037281510684,20.550891705632658,2.0995274111852944,3.996065366694049,705.9395553091128,Poor
38.0793168901394,67.10806481074323,-3.357343802806561,23.774803833914692,35.22844781676527,2.374183729802343,2.4228751628502296,633.833292267544,Moderate
